"site_id","Date","DateTime","Value","Unit","CharacteristicName","USGSPCode","Result_ND","ResultSampleFractionText","BaseflowConditions"
"USGS-01184100",1990-01-15,1990-01-15 18:50:00,177,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01193500",1990-11-21,1990-11-21 19:10:00,58,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",1
"USGS-01302500",1990-10-29,1990-10-29 15:20:00,154,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",1
"USGS-01208873",2010-09-08,2010-09-08 20:30:00,221,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01127000",1990-07-11,1990-07-11 16:40:00,80,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01127000",1990-07-11,1990-07-11 16:40:00,72,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01127000",1990-09-05,1990-09-05 17:30:00,61,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01188085",1990-11-14,1990-11-14 18:30:00,49,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01196500",1990-04-10,1990-04-10 14:15:00,164,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",1
"USGS-01195100",2010-11-23,2010-11-23 15:30:00,95,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01195100",2010-11-23,2010-11-23 15:30:00,83,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01188085",1990-10-26,1990-10-26 16:20:00,48,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01203000",1990-06-12,1990-06-12 13:45:00,56,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01193500",1990-10-25,1990-10-25 18:30:00,57,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01189030",1990-10-26,1990-10-26 15:00:00,93,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01119375",1990-06-14,1990-06-14 12:45:00,70,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01120800",2010-05-12,2010-05-12 15:45:00,60,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01120800",2010-05-12,2010-05-12 15:45:00,45,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01196222",1990-03-19,1990-03-19 18:20:00,153,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01118500",1990-01-16,1990-01-16 16:15:00,69,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",1
"USGS-01118500",1990-01-16,1990-01-16 16:15:00,56,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",1
"USGS-01122610",2010-11-04,2010-11-04 15:45:00,75,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01122610",2010-11-04,2010-11-04 15:45:00,73,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01118500",1990-03-14,1990-03-14 15:55:00,65,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",1
"USGS-01118500",1990-03-14,1990-03-14 15:55:00,41,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",1
"USGS-01303000",1990-02-08,1990-02-08 14:15:00,101,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",1
"USGS-01124000",1990-05-04,1990-05-04 15:35:00,66,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01193500",1990-05-08,1990-05-08 14:10:00,44,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01186800",1990-11-15,1990-11-15 14:53:00,52,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01205500",1990-07-10,1990-07-10 13:30:00,144,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01205500",1990-07-10,1990-07-10 13:30:00,129,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01200600",2010-11-01,2010-11-01 15:45:00,155,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01189995",1990-06-15,1990-06-15 16:05:00,66,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01208049",1990-07-09,1990-07-09 17:30:00,133,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01127000",2010-11-04,2010-11-04 13:15:00,76,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01127000",2010-11-04,2010-11-04 13:15:00,65,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01189995",1990-08-06,1990-08-06 16:50:00,69,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01186800",1990-04-11,1990-04-11 14:00:00,73,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01203000",1990-04-11,1990-04-11 19:50:00,54,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01209710",1990-11-21,1990-11-21 18:15:00,143,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",1
"USGS-01193500",2010-01-04,2010-01-04 17:00:00,81,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01193500",2010-01-04,2010-01-04 17:00:00,67,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01195100",2010-03-30,2010-03-30 20:30:00,30,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01195100",2010-03-30,2010-03-30 20:30:00,27,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01124000",2006-07-05,2006-07-05 13:15:00,113,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01124000",2006-07-05,2006-07-05 13:15:00,89,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01125100",2010-09-07,2010-09-07 15:00:00,190,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01125100",2010-09-07,2010-09-07 15:00:00,174,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01184000",1990-04-09,1990-04-09 13:30:00,52,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01193450",1990-01-01,1990-01-01 17:30:00,34,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01201485",1990-09-07,1990-09-07 17:30:00,318,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01184100",1990-11-15,1990-11-15 17:30:00,116,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01122610",1990-04-11,1990-04-11 17:55:00,45,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01200600",1990-01-15,1990-01-15 18:15:00,185,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01184000",1990-10-23,1990-10-23 19:18:00,58,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01125100",2010-06-09,2010-06-09 13:30:00,141,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01125100",2010-06-09,2010-06-09 13:30:00,119,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01189995",1990-01-15,1990-01-15 17:20:00,71,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01119375",1990-12-17,1990-12-17 15:30:00,43,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01189120",1990-01-15,1990-01-15 14:45:00,69,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01124000",1990-06-11,1990-06-11 14:30:00,63,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01303000",1990-10-29,1990-10-29 13:40:00,81,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",1
"USGS-01203000",1990-09-07,1990-09-07 13:15:00,73,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01125150",1990-10-24,1990-10-24 16:38:00,75,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01209710",2010-10-21,2010-10-21 13:45:00,236,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01209710",2010-10-21,2010-10-21 13:45:00,219,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01304000",1990-08-14,1990-08-14 13:55:00,67,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",1
"USGS-01304000",1990-08-14,1990-08-14 13:55:00,77,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",1
"USGS-01304000",1990-05-15,1990-05-15 17:01:00,81,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",1
"USGS-01304000",1990-05-15,1990-05-15 17:01:00,80,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",1
"USGS-01124000",1990-12-13,1990-12-13 15:00:00,69,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01119375",2010-11-02,2010-11-02 14:30:00,89,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01119375",2010-11-02,2010-11-02 14:30:00,87,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01127500",2010-05-28,2010-05-28 15:20:00,71,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01127500",2010-05-28,2010-05-28 15:20:00,64,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01196222",1990-01-12,1990-01-12 18:00:00,201,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01208990",1990-01-10,1990-01-10 18:30:00,142,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01200600",2010-01-19,2010-01-19 17:45:00,197,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01200600",2010-01-19,2010-01-19 17:45:00,172,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01188000",2010-05-13,2010-05-13 12:45:00,80,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",1
"USGS-01188000",2010-05-13,2010-05-13 12:45:00,64,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",1
"USGS-01119375",1990-01-13,1990-01-13 15:15:00,72,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01198550",1990-06-11,1990-06-11 16:45:00,160,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01200600",1990-04-11,1990-04-11 17:45:00,130,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01184000",1990-03-12,1990-03-12 15:30:00,82,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01186800",1990-06-11,1990-06-11 13:45:00,70,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01198550",1990-03-21,1990-03-21 17:50:00,110,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01205500",1990-05-08,1990-05-08 15:30:00,114,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01205500",1990-05-08,1990-05-08 15:30:00,110,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01208049",1990-09-06,1990-09-06 13:50:00,135,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01189995",2010-06-10,2010-06-10 15:00:00,98,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01189995",2010-06-10,2010-06-10 15:00:00,85,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01304000",1990-08-14,1990-08-14 13:56:00,67,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",1
"USGS-01304000",1990-08-14,1990-08-14 13:56:00,77,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",1
"USGS-01120800",2010-09-23,2010-09-23 12:30:00,74,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01120800",2010-09-23,2010-09-23 12:30:00,58,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01125150",1990-03-19,1990-03-19 18:40:00,88,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01184100",1990-05-03,1990-05-03 18:05:00,135,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",1
"USGS-01125150",1990-08-09,1990-08-09 17:50:00,177,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01125100",2010-11-03,2010-11-03 14:30:00,102,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01125100",2010-11-03,2010-11-03 14:30:00,91,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01188085",1990-01-08,1990-01-08 18:25:00,52,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01208500",1990-03-15,1990-03-15 20:15:00,143,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01192050",2010-07-15,2010-07-15 12:15:00,141,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01192050",2010-07-15,2010-07-15 12:15:00,138,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01189995",1990-12-12,1990-12-12 20:00:00,55,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-011230695",2010-03-31,2010-03-31 17:40:00,49,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-011230695",2010-03-31,2010-03-31 17:40:00,38,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01203000",2006-11-06,2006-11-06 14:45:00,61,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01203000",2006-11-06,2006-11-06 14:45:00,56,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01208990",1990-06-13,1990-06-13 15:00:00,104,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01198125",2006-01-17,2006-01-17 15:30:00,120,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01198125",2006-01-17,2006-01-17 15:30:00,116,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01188000",1990-07-12,1990-07-12 16:50:00,70,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01124000",1990-09-05,1990-09-05 20:05:00,93,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01205500",2010-05-10,2010-05-10 17:45:00,154,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01205500",2010-05-10,2010-05-10 17:45:00,146,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01186800",1990-12-12,1990-12-12 15:40:00,59,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01304000",1990-11-15,1990-11-15 14:00:00,84,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",1
"USGS-01304000",1990-11-15,1990-11-15 14:00:00,88,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",1
"USGS-01189030",1990-04-13,1990-04-13 14:00:00,108,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01198125",2010-06-16,2010-06-16 14:15:00,182,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01198125",2010-06-16,2010-06-16 14:15:00,162,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01184000",1990-01-12,1990-01-12 15:40:00,87,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01184000",1990-01-12,1990-01-12 15:40:00,84,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-011277914",2010-09-15,2010-09-15 16:30:00,65,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-011277914",2010-09-15,2010-09-15 16:30:00,57,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01192883",2010-09-14,2010-09-14 16:45:00,184,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",1
"USGS-01192883",2010-09-14,2010-09-14 16:45:00,175,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",1
"USGS-01208049",1990-11-20,1990-11-20 20:15:00,73,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",1
"USGS-01201485",1990-10-26,1990-10-26 19:45:00,179,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01196500",1990-12-18,1990-12-18 18:45:00,118,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-011230695",2010-04-28,2010-04-28 14:25:00,71,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-011230695",2010-04-28,2010-04-28 14:25:00,61,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01186800",1990-07-13,1990-07-13 13:25:00,61,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01127000",1990-06-13,1990-06-13 17:20:00,52,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01184000",1990-12-18,1990-12-18 16:00:00,62,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01186800",1990-08-09,1990-08-09 13:30:00,68,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01122610",1990-12-17,1990-12-17 17:40:00,45,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01208990",1990-05-04,1990-05-04 14:05:00,111,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01201485",1990-08-10,1990-08-10 17:00:00,78,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01196500",2010-10-19,2010-10-19 13:30:00,202,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01196500",2010-10-19,2010-10-19 13:30:00,194,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01198550",1990-01-08,1990-01-08 17:00:00,195,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01119375",2010-07-20,2010-07-20 15:15:00,112,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01119375",2010-07-20,2010-07-20 15:15:00,97,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01188000",1990-11-14,1990-11-14 19:30:00,54,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01189995",1990-04-13,1990-04-13 18:15:00,63,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01127000",1990-10-22,1990-10-22 16:50:00,52,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01209710",2010-07-12,2010-07-12 16:35:00,247,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01209710",2010-07-12,2010-07-12 16:35:00,225,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01196500",1990-09-05,1990-09-05 20:20:00,225,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01127500",2010-08-27,2010-08-27 14:50:00,97,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01127500",2010-08-27,2010-08-27 14:50:00,88,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01122610",1990-11-20,1990-11-20 15:00:00,52,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",1
"USGS-01122610",1990-11-20,1990-11-20 15:00:00,56,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",1
"USGS-01201487",2010-07-19,2010-07-19 15:15:00,387,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01208990",1990-09-04,1990-09-04 18:45:00,142,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01122610",1990-09-05,1990-09-05 15:15:00,69,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01189030",2010-12-21,2010-12-21 14:30:00,172,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01189030",2010-12-21,2010-12-21 14:30:00,163,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01208500",1990-07-09,1990-07-09 16:15:00,243,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01201485",1990-03-23,1990-03-23 17:30:00,190,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01304000",1990-12-10,1990-12-10 19:45:00,62,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",1
"USGS-01127500",2010-11-30,2010-11-30 17:35:00,90,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01127500",2010-11-30,2010-11-30 17:35:00,80,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01208990",2010-04-05,2010-04-05 16:15:00,114,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01208990",2010-04-05,2010-04-05 16:15:00,96,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01184000",1990-09-04,1990-09-04 18:15:00,77,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01186800",1990-05-03,1990-05-03 14:20:00,67,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",1
"USGS-01208049",1990-05-04,1990-05-04 17:45:00,128,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01205500",1990-04-09,1990-04-09 15:00:00,109,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",1
"USGS-01303000",1990-04-19,1990-04-19 14:55:00,83,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",1
"USGS-01120800",2006-11-01,2006-11-01 14:45:00,46,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01120800",2006-11-01,2006-11-01 14:45:00,35,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01192500",2010-09-21,2010-09-21 14:00:00,294,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01192500",2010-09-21,2010-09-21 14:00:00,287,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01119375",1990-09-05,1990-09-05 13:30:00,74,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01193500",1990-06-14,1990-06-14 16:40:00,65,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01208500",2010-11-16,2010-11-16 15:15:00,142,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01208049",1990-01-09,1990-01-09 14:45:00,116,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01127000",2006-01-09,2006-01-09 15:30:00,79,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",1
"USGS-01127000",2006-01-09,2006-01-09 15:30:00,70,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",1
"USGS-01208873",2010-04-30,2010-04-30 17:45:00,207,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01208873",2010-04-30,2010-04-30 17:45:00,183,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01189030",1990-12-12,1990-12-12 16:10:00,146,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01193450",1990-01-03,1990-01-03 17:45:00,34,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01208500",1990-04-09,1990-04-09 13:40:00,113,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",1
"USGS-01189120",1990-07-13,1990-07-13 14:05:00,59,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01124000",1990-01-11,1990-01-11 15:45:00,79,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01184100",1990-07-13,1990-07-13 16:45:00,153,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01189030",1990-08-06,1990-08-06 14:00:00,177,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01125150",1990-12-13,1990-12-13 16:15:00,77,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01184000",1990-08-07,1990-08-07 13:15:00,88,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01124000",1990-11-19,1990-11-19 18:40:00,64,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01119375",2010-03-09,2010-03-09 16:30:00,63,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",1
"USGS-01184000",1990-11-21,1990-11-21 15:30:00,61,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",1
"USGS-01184000",1990-11-21,1990-11-21 15:30:00,61,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",1
"USGS-01196222",1990-04-10,1990-04-10 15:15:00,158,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",1
"USGS-01127000",1990-05-07,1990-05-07 15:15:00,52,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01127000",1990-05-07,1990-05-07 15:15:00,54,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01304000",1990-08-14,1990-08-14 13:00:00,81,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",1
"USGS-01127500",2010-04-28,2010-04-28 12:55:00,61,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01127500",2010-04-28,2010-04-28 12:55:00,53,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01193500",1990-03-26,1990-03-26 19:15:00,63,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01208990",1990-12-13,1990-12-13 19:00:00,99,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01196500",1990-01-12,1990-01-12 16:15:00,264,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01193500",1990-12-14,1990-12-14 19:00:00,53,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01184000",1990-05-10,1990-05-10 16:50:00,52,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01184000",1990-05-10,1990-05-10 16:50:00,59,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01124000",1990-04-12,1990-04-12 13:30:00,73,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",1
"USGS-01196500",1976-04-20,1976-04-20 18:00:00,151,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",1
"USGS-01188085",1976-05-11,1976-05-11 15:50:00,43,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01208500",1976-02-19,1976-02-19 14:30:00,90,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01125720",1976-07-14,1976-07-14 14:10:00,100,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01209600",1976-06-22,1976-06-22 17:40:00,88,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01125150",1976-06-10,1976-06-10 18:15:00,85,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01184000",1976-03-17,1976-03-17 15:00:00,60,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01184000",1976-06-16,1976-06-16 14:15:00,73,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01184000",1976-06-16,1976-06-16 14:15:00,75,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01193500",1976-06-16,1976-06-16 18:10:00,66,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
